1;26901;0.027
2;15436;0.015
3;3730;0.004
4;26446;0.026
5;51489;0.051
6;27597;0.028
7;21013;0.021
8;22609;0.023
9;28971;0.029
10;5603;0.006
11;71002;0.071
12;61407;0.061
13;49451;0.049
14;35605;0.036
15;69663;0.070
16;51607;0.052
17;79434;0.079
18;68871;0.069
19;43885;0.044
20;239280;0.239
